GPA,STEM,Demographic,Income,Athletics,Scholarship
3.125228485223416,1,Black,Low,0,1
3.998185872310202,1,Asian,Upper,1,1
3.5066590110465325,1,Black,Upper,1,1
1.0800369336697595,0,Other minority,Upper,1,0
3.9173395531814896,1,Black,Middle,1,1
3.8186159850051506,0,Other minority,Low,0,0
3.6061704829311614,0,Black,Middle,1,1
2.0591353652258055,0,Asian,Middle,1,0
3.1802973839447652,0,Black,Upper,0,0
3.658436888091498,0,Hispanic,Middle,0,0
3.1038248379256634,0,Other minority,Low,0,0
3.836508894130351,1,Black,Upper,0,1
3.8160886413432675,0,Other minority,Upper,0,0
3.380905247753553,1,White,Middle,0,1
3.0687970141429686,1,Asian,Upper,0,0
3.2504308145570917,0,Black,Middle,1,1
3.0846248482073007,1,Hispanic,Middle,0,0
2.172426525707878,0,Hispanic,Upper,0,0
3.3778108680015966,0,Asian,Low,0,1
3.2916230192168343,0,Black,Middle,0,1
3.0485454687595133,0,Black,Middle,0,1
3.050717637381568,1,White,Low,1,1
3.195890893167507,1,Asian,Middle,0,1
3.547518871899958,0,White,Middle,1,1
1.56954083560149,0,Black,Upper,1,0
2.0940948528145125,1,Other minority,Middle,0,0
3.729129661140372,0,Other minority,Upper,0,0
3.505197319254364,0,Other minority,Low,1,1
3.9983660414550033,1,White,Upper,1,1
1.2125409518082786,0,Other minority,Low,0,0
3.9788836311805658,0,Hispanic,Middle,1,1
3.0054729204915716,0,Hispanic,Upper,0,0
3.2059909153656547,1,Hispanic,Upper,0,0
3.025799710544795,0,Black,Middle,1,1
3.7171239745683615,0,Hispanic,Low,1,1
3.805281841738388,0,Other minority,Low,1,1
3.0339194751656886,1,Asian,Upper,1,1
2.20148267422833,0,White,Low,0,1
3.30129979839582,1,Asian,Middle,1,1
3.7345961687082503,0,Asian,Middle,0,1
3.6064072306444057,1,Asian,Low,0,1
1.0457105776265405,1,Hispanic,Upper,1,0
1.5026988480276025,1,Hispanic,Upper,1,0
3.520179220883419,0,White,Upper,1,1
3.9224915644996456,0,Black,Low,1,1
1.5490891307951875,1,Other minority,Upper,0,0
3.631534405914258,0,White,Middle,1,1
3.082165940645006,0,Hispanic,Upper,1,0
3.1065204136908644,1,Black,Middle,1,1
3.7670366593291367,0,Other minority,Upper,0,0
3.8678689472141494,0,Black,Low,1,1
3.680620326975909,1,White,Middle,0,1
1.7411067053311724,1,Asian,Upper,1,0
3.6735615108318194,0,Black,Middle,0,1
3.5181503941177836,0,Other minority,Low,0,0
1.5090463493806818,1,Hispanic,Low,1,1
2.130467493857889,0,Other minority,Low,0,0
3.6547172505878764,1,Black,Middle,0,1
1.9673213134356873,0,Black,Low,1,1
3.2312175258632623,1,Asian,Low,0,1
3.323896371109236,1,Black,Upper,1,1
1.5405704791185437,1,Asian,Low,0,1
3.259488782172882,0,Other minority,Low,0,0
3.294546728836942,1,Black,Low,1,1
3.378452398279305,0,Other minority,Middle,1,0
3.3608742436663572,0,White,Middle,1,1
1.4551036737235084,1,Hispanic,Upper,1,0
3.8984417192453686,1,Hispanic,Middle,0,1
3.0162197248745226,0,White,Low,1,1
3.5843893561021707,1,Black,Low,0,1
1.7342180894612012,0,Black,Low,0,1
3.358788063307556,0,Black,Middle,0,1
3.578327660419366,0,Other minority,Upper,0,0
3.8099226281584366,0,Other minority,Low,1,1
3.7099995418957294,1,White,Low,1,1
3.5395856722061727,1,Other minority,Low,1,1
3.1801679718140976,0,White,Middle,0,1
3.928680752332881,0,Other minority,Low,0,0
3.121382090125557,1,Asian,Low,1,1
2.3089266497769496,1,Other minority,Upper,0,0
2.00102027442375,1,White,Upper,1,1
3.7697690446341023,0,Hispanic,Upper,1,0
3.025914609312633,0,Other minority,Middle,0,0
3.924832943631869,0,Other minority,Low,1,1
3.9006729171374106,1,Other minority,Middle,1,1
3.112832731124694,0,Asian,Middle,0,0
3.3476868776044353,1,Other minority,Low,0,0
3.0758121147682655,1,Asian,Upper,0,0
1.4777149672842724,0,Hispanic,Middle,1,0
3.3625292059837943,1,Other minority,Upper,1,0
3.7044171250482854,1,White,Middle,1,1
1.5835052986109694,1,Hispanic,Low,1,1
2.1582626853415263,0,Other minority,Upper,1,0
3.9492119506473715,1,Black,Middle,1,1
3.5502402664619686,1,Asian,Upper,0,1
2.3011706149803692,0,Black,Upper,1,0
3.3445861543062008,1,Hispanic,Low,1,1
1.2234198092389001,1,Asian,Upper,0,0
3.743621074303665,0,White,Low,1,1
3.318764170997757,1,Hispanic,Middle,1,1
3.5923671674860302,0,White,Upper,0,1
3.9627960995592373,0,White,Middle,1,1
3.3416898703974516,1,Hispanic,Middle,0,0
3.8277909281829943,1,Black,Upper,0,1
3.8704503607957967,1,Hispanic,Low,1,1
1.4735556429341403,1,White,Middle,1,1
3.186158318698395,0,Other minority,Upper,1,0
3.3485074649562487,1,White,Middle,1,1
3.1240652364474712,1,Other minority,Upper,0,0
3.611867396607299,1,Black,Low,1,1
2.140956629282053,1,Hispanic,Low,0,0
3.3369123077625105,1,Hispanic,Middle,0,0
1.2563108492415849,1,Hispanic,Middle,0,0
3.1910228411164505,1,White,Upper,1,1
3.213731502751277,1,White,Middle,0,1
3.3639974378885444,1,Asian,Low,0,1
3.1927047986608237,0,Black,Middle,0,1
3.8792192339475298,0,White,Middle,1,1
3.2963057303126204,1,Asian,Middle,0,1
1.8599040073067785,1,White,Middle,1,1
2.3367526255935083,0,Hispanic,Upper,0,0
1.0409223304786095,0,Asian,Middle,1,0
3.3425080505320883,1,Black,Middle,0,1
2.3096113422783047,0,Asian,Upper,0,0
3.7877323896327866,0,Hispanic,Low,1,1
3.505064827056989,1,White,Low,0,1
3.856214389731915,0,Other minority,Middle,0,0
2.3915160401798317,0,White,Low,1,1
2.207359330165581,0,Hispanic,Low,0,0
3.87069663511569,1,White,Low,0,1
3.027253941133067,1,White,Middle,0,1
3.092042113526198,1,Hispanic,Low,0,1
1.5556322626343013,1,Hispanic,Upper,0,0
3.1760165623916277,1,White,Middle,0,1
1.0291284092195165,1,Hispanic,Low,1,1
3.7960448448412314,0,Asian,Middle,1,1
3.9001203873727777,1,White,Low,0,1
3.517403035101541,1,Asian,Middle,1,1
3.659357130710493,1,Black,Upper,0,1
3.823958259869972,1,Other minority,Upper,1,0
3.251028705041029,1,Asian,Middle,1,1
2.1405862636440176,0,Black,Upper,1,0
3.9068397107437507,0,Asian,Low,0,1
3.7632979261029536,1,Black,Middle,0,1
2.3032312735226492,0,Hispanic,Middle,0,0
3.896957171076937,1,Black,Low,1,1
2.3277525390869194,1,White,Upper,1,1
3.8301060549217345,1,Hispanic,Low,0,1
3.8327778352765245,1,Other minority,Upper,1,0
1.9973156512825658,0,Asian,Low,0,0
3.512273187208059,1,White,Low,1,1
1.7884513551538062,1,White,Low,0,1
3.6663966686890874,0,Hispanic,Middle,1,1
3.7982998375419808,1,Black,Middle,0,1
1.6916748952868224,1,Hispanic,Middle,0,0
3.03115536449875,1,White,Low,0,1
3.6686994981157506,1,White,Low,0,1
3.2998029397289157,1,White,Middle,0,1
3.5954365964384825,1,Other minority,Middle,0,0
3.560706894221584,0,Asian,Upper,0,0
3.3399163085180152,1,White,Middle,0,1
1.794833942202525,1,Black,Upper,0,0
3.0731314490413353,1,White,Upper,1,1
2.2164089570942673,0,Black,Upper,0,0
1.5208366180581327,0,Hispanic,Upper,0,0
1.281000897141975,0,Asian,Middle,1,0
3.8264761434920382,1,Asian,Low,0,1
3.204997535549604,1,Hispanic,Low,1,1
3.2031865349007287,1,White,Middle,1,1
3.7412207949732865,0,Asian,Middle,0,1
3.3161885369327977,1,Hispanic,Middle,1,1
3.1813599555301053,1,Other minority,Upper,1,0
3.5515640238768857,0,Asian,Middle,0,1
3.265954527304709,1,Hispanic,Low,1,1
3.15081424420281,1,Asian,Upper,1,1
1.8120493108277982,0,White,Middle,1,1
2.030370164270843,1,Black,Low,1,1
3.725708552742158,1,White,Upper,0,1
3.635113284366626,1,White,Middle,0,1
3.3245015391344515,0,Hispanic,Upper,1,0
3.2458522942283707,1,Other minority,Low,0,0
3.3103480926413114,0,Hispanic,Middle,1,0
1.151680840896892,0,White,Low,0,1
2.3115820208621383,0,Black,Middle,1,1
3.1672441945847973,0,Black,Low,1,1
3.1935714295456092,1,Black,Low,1,1
3.7541137316180073,1,Black,Upper,1,1
3.663286636051428,0,Hispanic,Middle,0,0
3.598248399375847,1,Black,Middle,1,1
3.3254628061977507,0,White,Upper,1,1
3.7450278286530105,1,White,Upper,1,1
3.0920364492366317,1,Hispanic,Middle,1,1
3.181247099108139,1,Black,Middle,0,1
3.5891178087952484,0,White,Upper,1,1
3.134034935945333,1,Black,Middle,1,1
1.4377153542417986,1,Black,Upper,1,1
1.241744843077725,0,Asian,Middle,0,0
3.2776613544720075,0,Other minority,Middle,0,0
3.2521334443141114,0,Asian,Upper,1,0
3.3681278276420974,1,Asian,Middle,0,1
1.3780600657781414,1,White,Upper,1,1
3.6634139904077374,0,Black,Middle,1,1
1.5160912423190132,1,Hispanic,Upper,0,0
3.83908076289535,0,Asian,Low,0,1
3.778089066729854,0,White,Middle,0,1
1.1818970180181894,0,Other minority,Middle,1,0
1.3438330862753158,1,Black,Upper,1,1
3.106834047035884,0,Other minority,Low,1,0
3.5954503368361315,0,Black,Upper,1,1
1.4374060438750278,0,Other minority,Low,0,0
3.999709724033017,1,Hispanic,Upper,1,1
2.0648999852419987,0,Other minority,Low,1,0
3.0316125156959735,1,Hispanic,Middle,0,0
3.5651652311591637,1,Black,Upper,1,1
3.06388141833308,0,Hispanic,Middle,1,0
1.8971871174570218,0,Hispanic,Middle,0,0
3.723897328167251,1,Asian,Upper,1,1
3.303775175756114,0,Asian,Upper,1,0
3.3341228888482375,1,Black,Upper,1,1
3.7898447156645574,0,Black,Upper,1,1
3.2733410620613204,0,Other minority,Middle,1,0
3.622992144080347,1,Hispanic,Upper,0,0
3.5654396373859676,0,Other minority,Upper,0,0
3.053467853333548,0,Black,Upper,0,0
3.0494118811303954,0,White,Upper,1,1
1.0797112408415979,0,White,Middle,0,1
3.868111048110812,0,Other minority,Upper,0,0
3.210073099719535,1,Hispanic,Low,1,1
3.384766267705758,1,Asian,Low,1,1
2.1292763987515384,0,Black,Middle,0,0
3.9516318468423863,0,Hispanic,Low,0,1
3.183803100981602,1,White,Low,0,1
1.3473394350232397,0,Other minority,Middle,0,0
3.7088768095326357,1,Black,Low,1,1
1.0502170636200834,0,Other minority,Low,1,0
3.2997869201979855,0,Black,Low,1,1
2.081233412518661,1,Hispanic,Low,0,0
3.2451095972639545,0,White,Low,1,1
3.6820462222358605,1,Other minority,Upper,0,0
3.704142907842998,0,Black,Upper,1,1
3.2273232050772465,0,Asian,Middle,0,0
3.1286008239154803,0,Asian,Low,1,1
1.2591205076618204,1,White,Upper,1,1
3.048921130090511,0,White,Middle,1,1
1.3965043967197848,1,Asian,Upper,1,0
2.1150801557111873,1,Hispanic,Upper,1,0
3.0512774883857365,1,White,Middle,0,1
3.6076230517325585,0,Black,Low,1,1
3.198059752126784,1,Black,Low,1,1
1.4435888408630808,0,White,Low,0,1
3.9864937754087544,1,Hispanic,Middle,0,1
3.136208339074514,0,Hispanic,Middle,0,0
2.317286270709615,1,White,Upper,1,1
1.6847431207654942,1,White,Low,1,1
1.5978262514567936,1,White,Low,0,1
1.407905011703553,0,Black,Middle,1,1
3.7712708016329497,0,Black,Low,1,1
3.2393539066829713,0,Black,Middle,1,1
3.0101566743009984,1,Black,Low,1,1
1.622098611670903,1,Asian,Low,0,1
3.3075658705172515,0,White,Upper,1,1
3.606975466964962,0,Hispanic,Upper,1,0
3.3589829803843045,1,Other minority,Low,1,1
3.0470558206380645,1,Hispanic,Middle,0,0
3.021770241199943,0,Hispanic,Middle,0,0
3.0933421125417673,1,White,Low,0,1
1.9592524551805588,0,Black,Middle,0,0
1.517407445635633,0,Black,Low,0,1
3.55066555830822,0,Black,Upper,0,1
3.3882794554638305,0,Other minority,Middle,0,0
1.2445157269807496,1,Black,Upper,0,0
3.6267949574216294,0,Other minority,Middle,0,0
3.6781564636770727,0,Hispanic,Middle,0,0
3.025868079326447,0,Hispanic,Middle,0,0
3.0360545824752476,0,Black,Middle,1,1
1.0618633695741695,0,Hispanic,Middle,0,0
3.6274475382157716,1,Other minority,Low,1,1
1.477138803746105,1,Other minority,Middle,1,0
3.1428766849965375,0,Hispanic,Low,0,0
1.56750674269884,1,Black,Upper,1,1
3.55838498283864,0,Black,Upper,0,1
3.222273512931558,1,White,Low,0,1
3.8276590421984373,1,Asian,Low,0,1
3.0010547915689307,0,Other minority,Middle,0,0
3.2653856859116823,0,Black,Low,1,1
1.586443526478075,0,Hispanic,Middle,1,0
3.2950635220647797,1,Asian,Upper,1,1
3.153424493524061,1,Asian,Upper,0,0
1.8270010755834276,0,Black,Middle,0,0
1.9718691182860875,1,Hispanic,Low,0,0
3.9814076495511084,0,Other minority,Middle,0,0
3.676607660351095,1,Asian,Low,0,1
1.48524076014672,1,Other minority,Low,1,0
2.0994753920151874,0,Other minority,Low,1,0
3.955994028393442,1,Other minority,Low,0,1
3.946732114320308,1,Other minority,Middle,0,0
1.5711885890801156,0,White,Low,1,1
1.3493443097470357,0,Hispanic,Low,1,0
3.28755201558974,0,White,Low,1,1
3.1059568385728142,1,Asian,Low,1,1
3.1516977691415904,0,White,Low,1,1
3.6146562726793108,1,Hispanic,Middle,1,1
1.4894822978338311,1,Other minority,Low,1,0
3.224159334129855,1,White,Upper,0,1
3.5208370448264557,1,Asian,Middle,0,1
2.0217512643881737,0,Hispanic,Low,0,0
3.243893830667148,1,White,Low,1,1
3.8131343879587805,0,Asian,Upper,0,0
3.9435493752747233,0,Asian,Middle,0,1
3.3878166666945346,0,Other minority,Middle,0,0
3.0790458542825965,0,Asian,Upper,0,0
3.576646150043637,0,Asian,Low,0,1
3.3261864528015295,1,Asian,Middle,0,1
1.818846873895088,1,Hispanic,Upper,0,0
2.391771578326291,1,Asian,Low,1,1
3.0528253776644028,1,Hispanic,Low,1,1
1.289635755446634,1,Black,Low,1,1
1.8447319633769623,0,Hispanic,Middle,0,0
3.1391829557355684,1,Hispanic,Low,0,1
3.7001364036299513,0,Black,Middle,1,1
1.804005654586068,1,Other minority,Low,0,0
3.204692156066413,1,Hispanic,Middle,0,0
3.845795694374312,0,Black,Low,1,1
3.819038357405298,0,Black,Middle,1,1
2.110325521183515,0,Hispanic,Upper,1,0
3.6346283692469195,1,Black,Low,1,1
3.925589327663839,0,White,Upper,1,1
3.0232038081877257,0,Asian,Upper,1,0
3.2399862661440597,0,Black,Upper,1,1
2.251621539617085,0,Hispanic,Upper,1,0
1.7346803914015194,1,White,Middle,0,1
3.2550448313149483,0,Asian,Low,0,1
1.7581627132031956,1,Other minority,Middle,1,0
3.155137883767554,0,Hispanic,Middle,1,0
3.597566458930935,1,Black,Middle,1,1
3.3662212152878994,0,Asian,Low,0,1
3.356972929618413,1,Other minority,Upper,1,0
3.0978302114257947,1,White,Upper,0,1
3.107855437420974,0,White,Middle,0,1
3.3926580110049946,0,Asian,Middle,0,0
2.184830804067394,1,Hispanic,Low,1,1
3.7129978118096227,0,White,Low,1,1
3.7711787398857615,0,Asian,Upper,0,0
3.8133204812037924,1,Hispanic,Upper,1,1
3.9731091320296126,1,Black,Middle,0,1
3.550744170640826,1,Hispanic,Low,1,1
3.5799906668556547,1,White,Low,1,1
3.6657717542222144,0,Black,Low,1,1
3.370342152529773,1,Asian,Middle,1,1
1.3622918708008251,0,Other minority,Middle,1,0
3.295377974657103,0,White,Low,1,1
1.5110178275576636,1,Other minority,Middle,0,0
2.1090793848961464,0,Hispanic,Upper,1,0
3.1042360204454758,0,Asian,Middle,1,1
2.3056148153863925,1,Hispanic,Upper,0,0
1.5508532975370128,0,Asian,Low,0,0
1.1617837697242985,1,Black,Low,1,1
3.9548705923365097,0,Black,Upper,0,1
3.5679944118348876,0,Other minority,Low,0,0
3.743149535914301,0,Other minority,Low,1,1
3.618810183649352,0,White,Low,1,1
1.4545898619730713,0,White,Upper,0,0
3.344912325971683,1,Black,Middle,1,1
1.4933591327415072,1,Black,Middle,1,1
3.1453128125652277,0,Black,Upper,0,0
3.137480316472572,1,White,Upper,1,1
2.374343784000529,0,White,Upper,0,0
1.6612859945753282,1,White,Middle,0,1
3.0045321713075115,0,Other minority,Upper,1,0
3.382609178576463,1,Hispanic,Upper,1,0
1.2122949551736568,1,Hispanic,Upper,1,0
3.228645250990611,1,Other minority,Middle,0,0
1.9016912104581434,0,White,Upper,0,0
3.355830979609454,0,Other minority,Upper,0,0
1.9751478263087212,0,Black,Low,1,1
3.9095560445114756,0,White,Middle,0,1
3.9413343715641944,0,Black,Middle,1,1
2.3736671735485935,0,Other minority,Upper,0,0
2.0599444652068035,1,White,Middle,1,1
3.6339815152941894,0,Other minority,Low,1,1
3.9557562443023504,0,Hispanic,Middle,1,1
1.4827735058204734,1,Hispanic,Middle,0,0
3.6248419109942764,0,Hispanic,Upper,1,0
3.1814234751855057,1,White,Upper,1,1
3.9079353528923386,1,White,Middle,1,1
1.9239402353410853,0,Black,Low,1,1
3.9999775548001715,0,Other minority,Upper,1,0
3.062312383590747,1,Asian,Low,1,1
3.7712399915899932,1,Hispanic,Upper,1,1
1.2179897836268467,0,Asian,Middle,1,0
2.0808222377938015,1,Other minority,Low,1,0
1.2494300318638185,0,Hispanic,Low,1,0
3.1474444177797727,0,Asian,Upper,0,0
2.075234595696561,1,White,Upper,1,1
3.238916853051348,0,White,Middle,1,1
1.0989262805115105,1,White,Upper,0,1
2.25732250595396,1,Other minority,Low,0,0
3.860101028629305,0,Hispanic,Middle,1,1
3.767311272022534,1,Black,Low,0,1
3.270615069470332,0,Hispanic,Upper,1,0
1.5889734377814242,0,Asian,Upper,0,0
3.635060553826698,0,Other minority,Low,1,1
3.2522257748554186,1,Hispanic,Upper,1,0
3.1943472243596425,0,Other minority,Upper,1,0
3.621722074689681,0,White,Middle,1,1
3.330079759831559,1,Black,Low,0,1
1.950184435942142,1,Asian,Upper,1,0
3.689149448744333,1,Other minority,Middle,0,0
1.847027736098069,1,Hispanic,Upper,0,0
3.9568684195425474,1,Other minority,Low,0,1
1.5227693484083746,0,Other minority,Middle,1,0
1.3647744261666575,0,Hispanic,Low,1,0
2.3351570624548526,0,Hispanic,Low,0,0
3.583668286358424,1,Hispanic,Low,0,1
3.225104347784794,0,Black,Upper,1,1
3.035386910501876,1,Asian,Middle,1,1
3.1393019435389222,1,White,Low,0,1
3.0384552401746205,0,Other minority,Middle,1,0
3.043684954826645,1,Asian,Low,1,1
3.390617298770983,1,Hispanic,Middle,1,1
1.714570459703738,1,Other minority,Middle,1,0
3.7398163446134975,1,Asian,Middle,0,1
1.3268144185996928,0,White,Upper,1,1
3.158709817039249,1,White,Low,1,1
3.912148156546569,1,White,Upper,1,1
3.2022347308624566,1,Other minority,Middle,0,0
2.1994970168701906,0,Other minority,Low,1,0
3.0621392762518473,1,White,Upper,0,1
3.1242832732684414,0,Hispanic,Upper,1,0
1.5774428306977528,0,White,Upper,0,0
1.834029804850708,1,White,Low,0,1
3.06534354631973,0,White,Low,0,1
2.1679949439400934,1,Hispanic,Low,1,1
3.8722784187005814,1,Black,Middle,0,1
3.942534326540972,0,White,Upper,0,1
1.0527404677338617,0,Asian,Low,1,1
3.0603419007283956,1,Other minority,Low,0,0
3.705882838517649,0,Hispanic,Low,0,1
1.7583311599963745,0,Other minority,Middle,0,0
3.5452233568046343,1,Hispanic,Low,1,1
3.3758288229386757,1,Black,Upper,1,1
3.1400547050721004,1,Other minority,Middle,0,0
1.824751005887975,1,Black,Middle,0,1
3.984672320089157,1,Asian,Low,1,1
3.1429145557068154,1,Black,Low,0,1
1.1450878362219796,1,Asian,Upper,0,0
1.1344039510570096,1,Black,Upper,0,0
1.9816153239431555,0,Other minority,Upper,1,0
3.6021745957218445,1,Other minority,Low,1,1
3.2728655584451394,1,Black,Middle,0,1
3.283329384670585,0,Asian,Upper,0,0
1.8488044787425086,1,Other minority,Middle,0,0
3.3204943345279085,0,Black,Middle,1,1
2.243823914679333,1,Asian,Middle,1,1
3.1424991436077505,1,Black,Middle,0,1
3.1048511398587144,0,Black,Low,0,1
1.0704660376521542,1,Black,Low,0,1
2.3753184456744214,0,Other minority,Upper,0,0
3.3640523989714266,1,Hispanic,Low,1,1
3.82796235189039,0,Black,Middle,0,1
3.3497614835440745,0,Black,Low,1,1
3.085378837471108,1,White,Low,0,1
3.0257830886964583,1,Asian,Middle,1,1
3.0672075596593578,1,Hispanic,Upper,0,0
1.9178257590319896,0,Hispanic,Upper,1,0
1.3844234632094992,1,Asian,Low,1,1
3.006130775676455,1,Black,Middle,0,1
3.053536754452721,0,Black,Middle,0,1
3.204467339750778,0,Black,Low,1,1
3.0627637577296953,0,White,Low,0,1
3.934209363188398,1,Black,Low,1,1
3.5279367647126336,1,White,Middle,0,1
2.1577845828973437,1,White,Upper,0,1
3.047832618522684,1,Asian,Low,1,1
3.2799084168221295,0,White,Low,1,1
2.334349563403989,1,Asian,Low,0,1
1.876880130516708,1,Other minority,Low,0,0
3.077181085642679,0,Black,Low,1,1
3.377993054499523,0,Other minority,Low,0,0
3.0613074092594035,1,Hispanic,Upper,1,0
3.0146265264086933,1,Other minority,Upper,0,0
1.9586765457503565,0,Black,Upper,1,0
3.095972202921147,0,Black,Middle,0,1
3.0441925914236716,1,Asian,Upper,0,0
1.8963970568506197,0,Other minority,Upper,0,0
2.1511253733826097,0,Other minority,Middle,1,0
2.303243995754247,1,Hispanic,Middle,1,0
3.864444306918006,0,Hispanic,Upper,0,0
3.081012365383919,1,Hispanic,Low,0,1
2.3564655663358782,1,White,Low,1,1
3.9932536074261744,1,Asian,Low,0,1
3.1957550186127825,0,Asian,Upper,1,0
3.8805417413157746,1,Asian,Middle,0,1
1.9398248195344545,0,White,Middle,1,1
2.0586485320469485,1,Hispanic,Upper,1,0
2.299647313657527,1,Black,Low,0,1
1.2502808133948826,0,Other minority,Middle,0,0
3.686074221592198,1,Other minority,Upper,1,0
3.6464214591281654,0,White,Low,0,1
3.3098279176692174,1,Hispanic,Low,0,1
3.8599955752801813,1,Other minority,Upper,1,0
3.604541021683306,0,Other minority,Middle,1,0
2.117010777308373,0,White,Middle,1,1
3.889842582277313,1,Hispanic,Middle,1,1
3.1158202922713447,1,Asian,Middle,0,1
3.887908245715402,0,Asian,Middle,1,1
3.152421170283303,0,Asian,Low,1,1
1.2325404588622657,1,White,Upper,0,1
